225.844	201.215	187.878	141.564	158.304	174.113	158.61	141.748	150.354
222.99	198.254	189.663	139.81	161.448	172.038	155.695	139.596	148.279
212.644	195.37	189.098	138.604	189.053	170.97	153.62	137.49	145.089
203.351	192.654	186.809	141.32	202.359	181.331	151.972	135.491	141.748
199.612	190.96	176.936	163.355	203.809	204.877	150.674	133.233	138.833
196.042	192.608	171.962	174.007	203.794	215.605	149.118	131.401	136.254
192.257	217.222	168.467	175.121	193.859	215.574	147.256	134.225	133.584
188.87	230.391	166.148	173.518	183.452	215.055	146.02	159.128	131.279
185.68	229.628	163.294	171.504	179.637	208.005	155.786	170.543	136.605
182.415	223.234	160.456	165.202	176.921	196.042	176.372	173.61	160.334
179.149	213.682	157.816	160.471	173.289	191.25	184.444	171.977	172.496
177.806	210.935	155.527	158.06	169.581	188.335	184.047	171.077	173.488
180.797	207.746	153.36	155.207	166.682	185.329	181.636	166.133	170.878
209.318	204.389	151.697	152.475	163.386	181.896	178.707	157.908	165.843
224.181	201.383	151.041	149.789	160.868	178.829	169.307	154.642	157.602
223.997	198.147	166.85	147.378	159.8	176.311	166.285	151.865	153.147
219.816	195.004	184.505	145.654	186.504	173.793	163.432	149.469	150.201
207.166	192.303	192.669	143.869	204.969	171.855	161.57	146.219	147.424
200.742	190.823	193.356	142.373	209.058	170.863	158.961	142.999	144.174
196.957	199.643	193.371	140.878	209.516	185.711	155.863	140.557	141.03
193.081	225.279	189.877	139.611	196.713	208.524	153.284	138.329	138.314
189.327	233.916	179.47	138.894	188.274	217.314	151.27	136.193	135.766
186.062	232.375	174.235	150.278	184.215	217.466	149.53	134.179	133.278
182.72	224.821	170.802	168.62	181.179	217.146	147.989	132.103	131.508
179.439	215.315	168.513	175.151	177.364	209.394	146.249	130.455	151.865
176.479	212.019	165.614	173.885	172.42	197.125	145.044	143.243	170.054
175.395	208.31	162.196	172.069	169.886	192.349	147.653	163.706	175.761
183.605	204.74	159.464	168.483	166.453	189.312	171.596	171.092	173.991
211.271	201.23	156.977	161.784	164.134	186.123	183.712	171.672	171.077
221.617	198.01	154.459	159.174	161.784	182.598	186.52	170.298	162.455
219.435	194.577	152.78	156.748	177.272	179.332	184.749	169.169	156.885
213.27	192.074	156.366	154.093	201.734	176.692	183.864	160.548	152.811
201.138	191.082	176.967	151.422	209.806	173.976	178.066	156.595	150.049
196.713	206.922	190.029	148.95	210.02	172.298	169.78	153.894	146.783
193.158	227.187	194.073	146.737	209.669	171.458	166.575	151.926	143.106
189.556	230.834	194.088	145.028	192.288	190.06	164.469	149.377	139.703
186.306	226.775	193.112	143.258	189.465	210.859	162.318	146.188	136.712
183.315	216.688	184.963	141.748	182.506	217.39	159.159	143.35	133.767
180.172	211.225	176.341	140.054	178.813	217.237	156.092	141.305	131.569
177.135	208.127	172.252	138.451	178.951	216.047	153.787	139.367	140.42
174.693	204.969	169.429	138.375	171.245	205.899	151.895	137.444	162.775
173.762	201.81	166.606	159.434	167.582	194.989	150.201	135.384	173.137
187.74	198.453	163.355	172.984	164.393	190.685	148.401	133.431	173.305
214.414	195.553	160.242	176.082	163.355	187.405	146.692	133.217	170.619
222.136	192.746	157.618	174.77	168.696	183.895	146.005	156.946	164.897
219.725	190.624	155.054	173.366	195.782	180.309	165.507	171.077	156.916
212.492	191.204	153.345	168.62	208.127	177.196	181.743	176.128	152.231
201.26	214.597	154.749	162.348	210.02	174.678	187.557	174.953	149.24
197.507	228.987	174.144	160.013	208.143	171.763	186.321	174.281	146.295
194.333	228.911	187.466	157.373	200.314	170.405	185.238	171.382	143.106
190.823	222.624	191.769	154.673	186.474	170.604	181.804	161.799	139.901
187.405	212.705	191.311	151.895	182.293	192.288	171.733	158.136	137.215
184.368	209.638	190.701	149.408	182.918	209.897	168.04	155.161	134.194
181.377	206.556	182.415	147.317	175.029	213.987	165.553	153.086	131.722
178.432	203.229	174.678	145.624	171.092	213.346	163.416	149.927	134.148
176.189	200.101	170.985	143.762	168.101	211.301	160.486	146.6	157.633
175.258	197.095	168.223	141.671	164.332	198.209	157.16	143.838	170.909
195.08	193.844	165.492	139.718	161.539	191.189	154.764	141.687	173.167
219.389	191.143	162.287	138.635	162.302	187.359	152.506	139.596	170.878
224.211	189.617	159.449	144.464	188.229	184.658	150.858	137.521	166.224
221.556	194.745	157.099	165.736	205.854	181.575	149.026	135.4	157.724
213.255	220.701	154.795	174.678	207.105	178.478	147.073	133.706	153.345
202.603	230.971	152.765	174.754	206.556	175.945	145.959	138.497	150.339
198.758	229.262	151.59	173.228	199.307	173.534	156.733	163.02	147.851
195.355	222.227	161.86	170.894	184.673	171.122	177.226	173.839	144.525
191.601	212.629	181.331	163.905	181.118	170.024	185.512	176.57	141.473
188.412	209.165	191.342	159.968	177.272	173.823	185.268	175.166	138.696
185.268	205.747	192.852	157.251	173.717	198.193	183.727	174.632	135.995
182.247	201.871	192.822	154.642	170.161	212.766	181.621	169.429	133.4
179.149	198.544	190.777	151.911	166.682	214.094	171.962	160.898	131.646
177.226	195.202	180.416	149.026	163.477	213.3	167.369	157.404	152.323
177.287	191.952	174.312	146.89	160.486	208.936	164.576	154.673	170.146
202.634	189.19	170.466	145.013	156.595	195.736	162.531	152.246	175.578
223.448	188.076	167.842	143.319	178.783	190.533	159.723	148.981	173.778
225.813	199.322	164.897	141.778	199.536	187.328	156.412	145.715	171.184
222.883	223.265	161.707	140.191	206.235	184.536	153.757	143.029	162.44
212.553	229.521	158.762	138.65	204.236	181.347	151.743	140.832	156.931
203.305	226.744	156.199	137.994	200.406	178.081	149.896	138.696	152.826
199.475	217.695	154.138	152.017	185.329	175.456	148.035	136.651	150.446
195.904	210.477	152.246	169.307	180.828	172.954	146.112	134.392	147.302
192.059	207.013	152.399	175.09	177.303	170.741	144.769	132.805	144.067
188.671	203.473	171.489	173.274	173.762	169.764	146.768	143.335	141.213
185.497	200.085	186.916	171.031	170.1	177.379	169.444	165.446	138.558
181.881	196.545	193.005	167.292	166.224	202.344	180.736	174.113	135.964
178.325	193.386	192.532	161.234	163.645	214.994	182.689	175.121	133.858
176.631	190.273	192.074	159.067	160.792	215.727	179.912	173.564	140.862
179.347	188.122	186.886	156.443	158.884	215.498	177.898	172.465	164.164
207.608	187.054	176.524	153.665	171.947	210.37	169.581	164.53	175.761
223.112	204.389	171.504	151.056	196.881	196.972	164.79	158.365	176.616
222.945	222.258	168.391	148.599	205.411	191.708	161.967	154.917	174.388
218.824	224.76	165.949	146.417	205.304	188.397	159.891	152.399	169.612
206.388	218.641	162.318	144.647	204.602	185.436	157.404	149.637	160.944
199.994	209.134	158.732	142.984	189.51	181.957	154.337	146.142	155.924
196.164	205.976	156.031	141.427	182.964	178.63	151.743	142.816	152.612
192.562	202.863	153.589	139.871	179.729	175.792	149.744	140.405	149.362
188.824	199.78	151.621	138.482	175.929	172.771	148.263	138.146	145.685
185.558	196.515	150.476	138.299	172.771	170.268	146.86	136.025	142.327
182.506	193.463	162.684	158.365	169.108	169.307	145.471	133.935	139.23
179.256	190.655	180.858	172.801	166.01	181.56	143.96	131.722	136.407
176.128	187.756	189.739	176.296	163.203	204.816	143.243	130.15	133.599
174.785	186.153	190.304	174.754	161.661	214.781	161.921	142.633	132.195
181.484	187.145	189.465	173.076	168.01	214.658	177.287	163.462	153.33
209.608	210.905	186.459	168.422	196.988	214.094	181.926	171.275	170.283
221.129	223.891	175.38	161.784	208.722	206.739	179.531	171.809	174.907
219.496	222.914	169.886	159.083	210.309	194.439	176.708	170.283	173.137
213.926	216.017	166.27	156.031	209.867	189.633	170.588	168.971	170.161
201.489	207.074	163.798	153.223	198.819	186.474	164.195	160.517	161.173
196.881	204.404	160.639	150.247	187.298	183.269	162.104	155.481	155.756
193.615	201.489	157.465	147.806	183.529	179.744	159.739	152.094	151.788
190.121	197.98	154.734	145.7	180.599	176.54	157.694	149.698	149.133
186.855	194.699	152.353	143.93	175.822	173.961	154.856	147.012	145.974
184.002	191.448	149.911	142.053	171.962	171.153	151.956	143.686	142.816
181.194	188.152	148.462	140.481	168.91	169.535	149.85	140.847	139.718
178.234	185.039	154.459	138.696	166.072	168.437	148.111	138.604	136.864
175.868	183.712	174.373	137.261	163.416	186.153	146.722	136.59	134.041
174.892	189.968	185.619	138.421	164.805	206.083	145.166	134.759	132.256
187.725	215.162	187.893	160.136	192.379	212.461	143.472	132.866	147.455
214.643	224.486	187.572	171.916	208.249	211.439	142.556	131.325	167.063
222.883	221.373	185.345	173.762	210.126	209.958	154.642	133.263	174.449
220.701	213.911	175.868	172.496	211.027	198.498	175.38	157.862	173.671
213.85	206.083	169.948	171	202.695	191.113	183.59	169.81	170.894
202.313	202.924	166.453	165.919	187.74	187.374	183.33	173.335	162.531
198.514	199.826	163.981	160.715	183.956	184.81	181.545	171.763	156.992
195.202	196.438	160.96	158.381	181.438	181.804	179.5	170.71	153.009
191.662	193.402	157.969	155.71	177.471	178.478	170.314	166.178	150.72
188.183	190.487	155.1	153.177	173.625	175.807	166.346	157.877	147.653
185.284	187.725	152.918	150.522	169.78	173.366	163.523	154.734	144.418
182.384	185.177	150.461	147.851	166.606	170.909	161.692	151.941	141.564
179.424	184.093	148.401	145.837	163.218	169.612	159.144	149.85	138.909
177.013	195.553	147.684	144.021	162.455	170.024	156.092	146.493	136.224
176.128	217.176	162.47	142.282	182.903	192.578	153.391	143.35	133.889
194.577	222.151	180.339	140.313	204.373	210.447	151.285	140.695	137.383
220.259	216.703	188.351	138.085	210.096	214.155	149.606	138.482	161.616
226.134	207.67	188.519	136.544	209.379	213.133	147.943	136.513	174.77
224.165	203.641	187.801	140.939	205.625	210.63	146.28	134.484	176.692
216.795	200.742	184.383	163.157	189.739	197.598	144.906	132.241	174.571
205.03	197.781	174.144	173.06	184.765	191.571	147.546	130.806	170.466
200.986	194.653	169.276	173.747	181.514	188.137	171.321	139.489	161.646
197.552	191.83	165.949	172.481	177.898	185.314	183.422	163.172	156.778
193.753	189.007	163.432	170.741	173.366	182.14	186.214	172.694	153.62
190.258	186.291	160.67	164.759	169.963	178.874	184.444	174.449	151.025
187.206	184.261	157.496	160.319	166.392	176.128	183.376	173.045	147.882
184.154	183.147	154.52	157.892	163.31	173.656	177.272	172.359	144.677
181.118	202.847	152.307	155.374	162.333	171.275	169.185	166.285	141.732
178.966	220.015	150.079	152.796	173.778	170.176	166.255	158.503	138.909
178.401	221.205	148.782	150.095	199.185	172.74	163.996	155.069	136.193
201.81	214.491	156.733	147.561	207.837	197.522	161.845	152.551	134.316
224.15	204.587	176.555	145.578	207.624	213.499	158.716	150.049	152.902
227.645	201.489	187.328	143.731	205.396	215.833	155.619	146.707	171.016
225.508	198.514	188.732	142.053	189.358	215.62	153.36	143.35	176.845
216.139	195.37	187.817	140.389	183.605	212.339	151.392	140.74	175.197
205.564	191.998	185.375	138.68	179.531	198.682	149.744	138.589	172.282
201.566	189.083	175.151	137.734	176.28	192.761	147.867	136.468	163.172
197.949	186.047	169.169	147.684	172.633	189.312	145.822	134.286	157.557
193.982	182.979	165.309	167.002	168.681	186.291	145.028	132.256	153.314
190.548	181.133	162.745	173.869	165.553	182.964	162.836	130.654	150.537
187.237	181.148	159.861	172.847	162.379	179.332	179.866	140.817	147.302
183.895	203.031	156.733	171.184	160.38	176.128	186.016	163.676	144.098
180.645	218.382	153.65	168.055	164.942	173.32	184.78	172.587	141.046
178.615	217.894	151.086	160.914	192.074	170.772	183.651	173.839	138.116
179.027	210.935	148.782	157.77	204.877	169.902	180.324	172.435	135.384
205.182	202.634	147.333	155.115	206.434	174.815	170.466	171.611	132.973
224.043	200.284	150.232	152.338	204.496	199.261	167.002	164.713	139.55
225.462	197.812	170.558	149.545	193.57	213.529	164.408	157.679	162.028
222.441	194.745	183.147	147.058	184.276	215.101	162.379	154.108	172.954
210.889	191.891	186.535	144.738	179.424	214.857	159.403	151.621	173.854
202.481	189.16	185.253	143.029	177.028	210.615	156.26	148.981	171.122
198.453	186.443	183.697	141.412	172.481	196.942	153.833	145.395	165.202
194.592	183.803	174.953	139.626	170.024	191.372	151.819	142.007	157.312
190.67	182.674	168.422	137.749	165.827	188.015	150.171	139.382	152.78
187.252	185.039	164.301	136.025	162.852	184.826	148.294	137.048	150.125
184.276	209.73	161.738	135.384	160.303	181.331	146.325	134.881	147.409
180.919	220.701	159.205	151.239	160.166	178.157	145.273	132.683	144.494
177.684	218.458	156.183	168.101	186.459	175.456	152.46	130.44	141.778
175.99	210.889	153.391	173.198	202.603	172.816	173.793	128.945	139.337
176.723	203.488	150.964	171.885	205.365	170.695	182.491	143.35	136.864
202.802	201.276	148.782	170.466	206.113	169.505	182.72	163.432	134.438
220.686	198.559	147.577	166.865	200.055	179.76	180.263	170.756	133.904
221.922	195.447	151.392	160.364	185.512	202.359	177.745	170.955	156.672
218.382	192.486	171.336	157.908	181.331	212.736	168.452	169.383	172.13
206.876	189.465	183.254	155.359	178.92	212.675	165.309	168.086	175.807
199.322	186.748	186.459	152.735	174.968	211.973	162.531	159.327	173.656
195.904	184.047	184.994	150.125	171.55	203.824	160.761	154.444	169.993
192.44	182.979	182.872	147.561	168.025	193.554	158.365	150.98	160.975
188.885	189.8	173.503	145.379	165.644	189.236	155.71	148.538	156.137
185.879	213.972	168.284	143.579	162.653	186.459	153.528	145.746	152.78
183.285	221.968	164.301	141.885	161.097	183.651	151.941	142.388	150.4
180.294	217.878	162.226	140.374	182.903	180.4	150.659	139.55	147.226
177.471	209.241	159.388	138.711	204.541	177.577	149.026	137.078	144.006
175.975	203.092	156.29	137.337	210.599	175.258	147.241	134.881	141.213
177.715	200.223	153.91	137.17	213.651	172.786	145.837	132.805	138.589
205.365	197.247	151.254	157.77	208.982	171.122	146.875	130.471	135.827
222.624	193.692	149.225	171.84	192.395	170.1	169.413	128.685	133.782
223.753	190.609	147.348	175.136	186.779	186.291	181.682	131.493	145.898
220.366	187.74	147.317	173.473	183.651	208.051	184.536	155.909	167.292
208.845	184.734	165.995	171.763	179.225	215.849	181.957	166.819	176.494
201.718	182.415	181.728	166.987	174.495	215.528	179.851	169.825	176.128
198.163	181.865	187.893	160.41	171.992	214.674	172.633	168.299	173.701
194.79	192.135	187.099	157.816	168.208	204.846	167.216	167.445	166.697
191.082	214.399	186.657	155.054	166.835	195.431	164.759	162.592	159.937
187.939	220.091	180.873	152.185	164.118	191.265	162.501	155.115	155.39
185.1	214.124	171.84	149.301	176.128	188.397	160.471	152.292	152.658
182.064	205.426	167.292	146.768	202.756	185.406	157.526	149.896	149.698
179.103	201.306	164.5	144.754	211.774	182.048	154.795	147.79	146.448
177.669	199.109	161.86	142.907	209.379	179.164	152.719	144.784	143.335
180.706	196.072	158.899	141.198	210.477	176.677	151.056	141.717	140.42
209.989	193.081	155.786	139.779	196.301	174.174	149.515	139.26	137.383
226.088	190.243	153.345	138.162	188.503	172.832	147.974	137.2	134.698
226.302	187.588	150.995	137.154	183.834	172.252	146.417	135.232	134.331
223.189	184.765	148.889	138.711	180.66	192.761	145.852	133.355	157.221
210.828	182.705	147.455	160.807	176.967	212.797	165.202	131.188	172.16
203.702	181.926	148.981	172.603	173.35	218.611	181.728	129.662	175.334
200.177	198.59	169.627	174.617	167.72	218.748	187.893	146.493	172.984
196.423	218.138	184.124	172.954	166.59	217.817	186.672	165.431	168.895
192.715	221.419	189.022	171.046	167.918	206.434	185.924	172.755	159.861
189.358	216.078	188.458	165.705	167.933	197.232	182.796	172.725	154.871
186.382	206.769	187.954	160.364	196.332	193.264	172.893	171.382	151.544
182.918	203.214	181.713	157.938	210.584	190.243	169.444	169.917	148.767
179.988	200.65	172.542	155.329	211.546	187.054	166.88	161.066	145.593
178.264	197.476	167.796	152.643	212.949	183.544	165.034	156.366	142.526
182.552	194.394	165.095	149.896	203.488	180.629	162.226	153.009	139.459
211.942	191.693	162.226	147.485	189.907	178.005	159.006	150.873	136.727
226.073	188.778	159.174	145.395	186.214	175.365	156.565	148.111	133.858
225.691	186.459	156.214	143.686	182.75	174.205	154.611	144.83	131.905
222.12	183.971	153.345	142.129	194.546	175.182	152.979	141.748	148.675
209.043	183.361	151.056	140.557	175.472	198.773	151.285	139.367	166.743
202.435	203.839	148.691	138.818	171	216.123	149.408	137.383	172.603
198.712	220.854	147.851	137.673	168.284	219.725	148.523	135.293	170.955
194.638	221.678	155.298	142.053	164.805	220.121	160.563	133.217	167.277
190.991	216.078	175.243	164.286	164.729	217.848	180.736	131.371	158.442
187.817	206.189	186.321	174.083	188.152	204.465	189.312	130.684	153.787
184.551	203.046	187.756	174.571	206.617	196.576	189.419	154.566	150.415
181.194	199.811	186.886	173.106	210.569	192.776	188.381	168.742	148.431
178.142	196.332	184.841	170.894	210.34	189.358	186.352	173.915	145.578
176.845	193.081	175.166	164.454	204.526	185.757	176.799	172.694	142.495
185.253	190.09	169.2	159.876	188.793	182.186	171.626	171.763	139.962
213.209	187.252	165.522	157.297	184.368	179.363	168.895	169.017	137.551
223.875	184.414	162.775	154.535	180.675	176.708	166.789	159.449	134.972
222.914	182.277	160.074	151.697	176.997	173.915	164.103	155.71	132.79
218.092	182.384	157.007	149.011	173.244	172.771	160.792	152.704	140.283
204.923	203.961	154.032	146.554	169.597	175.151	157.999	150.308	162.76
200.116	219.069	151.926	144.738	166.423	199.002	155.863	147.455	173.808
196.866	218.657	149.24	142.968	165.125	214.689	154.062	143.991	174.327
193.219	211.881	147.638	141.381	161.784	217.253	152.185	141.213	171.367
189.892	203.488	148.584	139.962	173.93	217.543	150.339	138.833	164.835
187.099	201.444	167.796	138.39	199.017	214.842	149.103	136.788	157.755
184.109	198.865	181.667	137.627	207.471	200.742	153.436	134.759	153.543
181.041	195.736	186.581	145.73	208.371	194.134	176.25	132.515	151.071
178.585	192.929	185.558	166.331	206.144	190.487	187.252	130.791	148.141
177.486	190.289	184.383	174.358	191.204	187.344	188.946	133.431	144.815
190.35	187.618	177.135	174.007	184.673	183.986	187.267	158.579	141.915
218.534	184.856	169.993	172.526	180.431	180.736	185.634	170.054	139.138
227.141	183.925	165.827	169.917	177.211	178.188	177.547	173.289	136.574
226.332	185.451	163.264	163.035	173.366	175.777	170.848	171.596	134.163
221.022	210.218	160.731	159.891	169.764	173.457	167.887	170.527	132.439
207.898	221.739	157.602	157.602	166.194	172.511	165.66	165.705	151.758
203.214	219.618	154.825	155.069	163.676	179.531	163.035	157.206	169.978
199.658	212.568	152.307	152.429	161.723	203.717	159.739	153.803	175.838
195.95	204.801	150.171	149.82	165.69	216.261	156.87	150.842	174.235
192.334	202.329	147.958	147.5	194.928	217.07	154.657	148.431	171.122
189.098	199.826	146.646	145.73	205.671	216.993	152.628	145.12	162.333
186.031	196.637	148.63	144.052	207.258	211.729	150.888	141.854	157.084
182.903	194.149	169.612	142.511	207.929	198.086	148.935	139.26	153.36
180.461	191.357	183.59	141.03	197.156	192.959	147.287	137.063	150.705
179.347	188.473	188.061	139.367	185.955	189.877	146.799	134.865	147.546
195.569	185.818	187.511	138.589	182.186	186.779	166.514	132.79	144.281
222.288	185.177	186.55	147.806	179.515	183.269	181.148	130.562	140.985
229.506	189.739	180.034	168.391	175.67	180.095	185.482	128.838	137.887
228.224	214.613	171.504	176.341	171.672	177.303	183.498	136.117	134.759
221.739	223.936	167.338	176.067	168.956	174.724	181.82	159.723	132.241
208.661	221.083	164.637	174.861	165.66	172.511	176.494	168.864	137.048
204.114	213.27	162.211	172.252	163.706	171.473	168.284	170.543	160.288
200.452	205.304	159.006	165.125	163.203	182.537	165.415	168.635	172.45
196.438	201.611	155.848	161.692	189.968	206.693	163.035	167.445	173.366
192.807	197.919	153.421	159.022	208.188	217.543	160.853	160.441	170.527
189.449	194.485	151.132	156.427	211.805	218.016	157.816	154.398	164.988
185.604	191.159	149.24	153.574	213.56	218.336	154.901	151.148	157.023
181.606	187.832	148.538	150.659	208.402	212.507	152.735	148.584	152.475
179.393	184.46	165.568	148.279	192.211	198.621	150.98	146.112	149.499
178.401	181.331	181.621	146.417	187.176	193.325	149.606	142.77	146.783
197.43	181.118	188.091	144.677	180.889	190.197	148.096	139.962	143.457
222.304	187.435	187.557	142.923	181.026	186.932	146.478	137.612	140.435
227.721	210.462	186.443	141.229	176.006	183.33	145.807	135.567	137.612
226.363	217.649	180.935	139.535	172.328	179.973	157.709	133.66	134.82
218.885	212.156	171.535	138.619	169.825	177.181	176.723	131.646	132.241
206.281	203.382	166.59	151.727	166.438	174.541	183.727	129.982	131.096
201.886	198.666	163.63	169.581	164.652	172.45	182.476	129.967	152.078
198.102	196.133	161.143	175.456	181.621	171.473	179.576	153.589	167.75
193.982	193.509	157.923	174.266	205.64	186.047	175.121	167.323	171.809
190.533	190.838	154.779	173.122	212.949	208.692	166.865	172.053	169.597
187.206	188.091	152.17	169.734	213.178	217.329	164.881	170.772	165.309
183.941	185.284	149.637	162.257	212.507	217.207	162.18	169.597	156.855
180.477	182.552	147.531	159.525	196.24	217.008	160.319	165.949	152.674
178.417	180.004	146.234	156.885	189.068	209.119	157.557	157.282	149.927
178.188	179.21	157.404	154.276	185.787	196.118	154.581	154.322	147.592
200.986	189.892	176.128	151.468	182.308	191.265	152.231	151.437	144.449
222.166	211.469	184.765	148.889	177.471	187.939	150.4	149.469	141.473
225.584	216.566	185.451	146.844	173.732	184.46	148.889	146.463	138.787
224.074	210.218	184.566	144.998	170.833	180.797	147.348	142.984	136.056
214.308	201.428	181.82	143.335	169.307	177.516	145.7	140.435	133.538
204.282	197.919	171.428	141.9	165.949	174.831	144.525	138.36	131.447
200.559	195.645	166.27	140.359	172.648	172.023	148.706	136.361	146.142
196.957	192.44	162.898	139.245	199.75	170.146	172.481	134.392	166.148
193.249	189.602	160.593	139.291	212.339	169.108	183.727	132.424	173.762
190.014	187.069	158.243	158.411	214.155	186.611	185.711	130.776	172.572
187.099	184.154	155.466	172.13	214.048	207.135	183.803	132.775	169.276
183.834	180.919	153.07	175.38	202.725	214.018	182.628	158.625	160.883
180.645	178.997	150.629	173.64	189.907	213.453	175.96	170.619	155.481
178.966	177.837	148.462	171.947	186.138	212.705	169.123	174.602	151.636
179.409	191.189	147.287	167.201	182.476	203.275	166.041	173.167	149.377
205.289	208.86	153.101	161.509	178.356	192.608	164.027	172.526	146.356
225.462	209.501	173.366	159.189	171.809	187.969	161.906	168.864	143.228
228.118	200.07	184.597	156.687	170.695	184.963	158.747	159.571	140.191
226.195	192.12	186.794	154.016	167.918	181.896	155.832	156.153	137.612
215.94	190.777	185.757	151.422	165.98	178.432	153.62	153.33	135.308
205.976	188.366	183.529	148.996	166.026	175.441	151.819	151.117	133.065
202.191	185.451	174.083	146.921	192.334	173.06	150.262	147.974	135.766
198.407	182.323	168.513	145.257	208.768	170.497	148.569	144.769	159.678
194.47	179.79	164.576	143.624	211.958	169.276	147.012	142.007	172.969
191.281	176.875	162.272	142.175	211.912	169.169	146.86	139.916	174.876
188.046	174.098	159.479	140.649	204.77	190.64	168.605	138.162	172.16
184.765	172.206	156.321	139.321	189.312	208.936	183.361	136.01	167.231
181.713	171.382	153.65	140.283	184.902	213.316	188.168	134.057	158.838
180.156	185.451	151.239	162.257	181.911	212.339	186.718	132.058	154.077
181.652	200.497	149.149	174.724	175.182	210.584	185.863	140.374	150.583
209.379	198.773	147.363	177.15	173.137	198.254	181.636	162.775	147.348
227.446	189.404	146.844	175.899	169.734	191.052	171.916	172.206	144.143
228.575	183.422	163.905	174.602	166.773	187.084	168.635	173.839	140.878
226.18	182.934	180.782	169.459	163.081	184.444	165.995	173.03	137.994
214.216	181.713	187.664	163.248	162.257	181.362	163.493	171.748	135.11
205.777	179.302	187.481	160.807	179.439	177.944	160.136	165.095	132.393
201.81	176.601	186.581	158.03	202.756	174.968	156.763	157.724	130.41
198.025	174.648	182.537	155.329	208.341	172.42	154.367	154.016	146.539
