129.021	91.574	120.964	109.87	109.885	95.083
126.122	90.383	118.049	107.52	108.985	97.037
122.154	89.468	116.111	106.757	106.406	119.835
117.027	89.864	114.631	123.176	104.209	130.303
113.212	103.766	113.197	137.231	102.652	130.944
111.121	114.417	111.457	142.449	101.279	127.495
109.473	115.577	109.519	141.183	99.905	121.727
107.932	113.746	107.596	136.651	98.486	114.204
106.131	110.068	105.643	128.807	96.792	111.518
104.407	105.185	104.392	123.421	94.992	109.885
102.561	101.843	112.647	120.323	93.496	108.466
100.867	100.439	120.323	119.056	98.12	106.391
99.066	99.57	123.314	116.966	106.269	103.903
97.235	98.761	122.795	114.662	111.121	101.462
96.045	97.54	119.392	111.823	113.105	99.127
106.681	96.106	116.249	109.412	112.861	97.037
123.1	94.549	114.402	110.679	110.572	95.511
128.136	93.222	113.364	128.578	108.42	109.931
127.159	91.894	112.373	139.55	106.864	129.143
123.741	90.811	111.121	142.556	105.551	133.355
119.774	91.589	109.55	139.703	104.209	131.462
114.341	105.979	107.886	133.98	102.82	126.076
111.259	116.203	106.238	125.45	101.248	118.141
109.092	117.271	104.834	120.674	99.554	113.197
107.444	115.394	112.403	118.568	97.891	111.091
105.765	111.564	121.94	116.966	100.348	109.702
104.178	106.772	126.473	115.196	108.603	107.886
102.469	103.385	127.007	113.12	114.082	105.597
100.821	101.95	124.855	110.511	116.325	103.034
99.371	101.096	121.071	107.84	116.371	100.485
97.983	100.195	118.766	111.381	114.341	98.471
96.502	98.944	117.24	129.83	112.083	96.64
97.662	97.479	116.004	139.733	110.404	99.509
114.417	95.892	114.417	141.961	109.183	123.924
125.374	94.427	112.708	138.543	107.932	134.408
127.541	93.252	110.648	131.997	106.498	135.171
125.542	92.138	108.802	123.756	104.834	131.112
122.185	94.214	107.032	119.011	103.125	125.008
117.317	108.985	111.716	116.34	101.447	117.134
113.349	117.469	122.566	113.99	102.683	113.822
111.335	118.019	128.67	110.663	110.648	111.381
109.901	115.714	130.303	107.581	116.371	109.199
108.634	111.701	129.067	104.621	118.736	106.696
107.001	106.498	125.496	102.301	118.873	104.071
105.384	103.827	122.673	107.825	116.737	101.584
103.705	102.393	120.491	126	114.539	99.478
102.103	101.492	119.026	135.705	112.907	97.464
100.699	100.409	117.424	137.719	111.701	95.831
99.493	99.112	115.577	134.82	110.435	112.495
98.532	97.555	113.517	128.838	108.939	130.806
106.452	95.801	111.472	121.559	107.398	135.079
123.466	94.076	109.443	117.454	105.613	133.706
129.967	92.413	110.358	115.211	103.995	129.021
129.784	91.192	121.223	113.609	104.773	121.589
126.518	94.717	128.929	111.701	112.266	116.783
122.658	109	131.722	109.015	117.744	114.86
117.256	115.699	131.005	105.979	119.896	113.425
114.28	115.409	128.136	103.308	119.697	111.732
112.296	112.51	124.504	112.403	117.301	109.504
110.831	108.054	122.047	126.824	115.028	107.001
109.244	102.927	120.17	132.515	113.181	104.636
107.428	100.699	118.644	131.508	111.716	102.377
105.735	99.463	116.661	126.946	110.251	100.668
104.01	98.547	114.555	118.751	108.649	107.886
102.484	97.449	112.373	113.929	107.001	130.516
100.974	96.121	110.19	111.671	105.109	138.116
99.585	94.61	108.573	110.694	103.385	137.612
98.852	92.977	117.271	109.427	103.491	132.958
112.8	91.482	126.213	107.489	110.816	126.473
126.717	90.2	130.226	105.094	116.584	119.667
130.501	89.269	130.074	102.728	118.858	117.088
128.945	96.472	127.632	100.79	118.751	115.379
125.359	109.244	123.466	112.144	116.645	113.609
121.528	112.693	120.796	127.632	114.311	111.274
116.325	111.426	118.873	133.584	112.54	108.649
113.395	108.085	117.179	132.683	111.304	106.223
111.259	103.308	115.272	127.754	110.038	103.827
109.534	99.341	113.136	119.133	108.649	101.859
107.795	97.815	110.877	114.127	107.093	101.37
106.223	97.128	108.588	111.365	105.307	123.833
104.56	96.426	106.559	109.855	103.675	137.933
102.835	95.602	110.725	108.283	104.727	140.023
101.325	94.458	120.704	106.421	112.251	136.605
99.921	93.313	126.183	104.224	117.469	131.035
98.624	92.214	127.007	101.889	119.407	122.978
101.477	91.36	124.977	100.043	119.346	119.239
118.599	90.582	120.613	114.356	117.21	117.225
127.861	90.032	117.683	129.021	115.089	115.394
129.051	100.684	115.608	134.469	113.456	113.197
126.488	113.075	113.944	133.568	112.373	110.709
122.993	115.44	112.098	128.884	111.365	108.085
118.003	113.975	110.084	120.598	110.099	105.49
114.616	110.511	107.764	115.684	108.512	103.339
112.876	105.719	105.536	112.952	106.833	101.37
111.777	102.24	103.446	111.35	105.231	113.975
110.618	100.821	104.117	109.55	110.389	134.057
109.061	100.119	113.868	107.2	117.744	139.123
107.398	99.463	120.537	104.01	121.712	137.414
105.918	98.334	122.352	100.409	122.825	132.424
104.468	96.945	120.857	97.815	122.154	125.267
102.927	95.389	116.462	112.403	119.606	119.133
101.706	94.03	113.303	127.419	117.622	116.661
100.714	92.749	111.091	132.79	116.035	114.524
111.35	91.909	109.443	131.737	114.799	112.479
126.961	91.421	107.642	127.129	113.38	110.084
132.225	103.949	105.597	119.011	111.716	107.261
131.279	116.188	103.354	114.005	110.007	104.895
127.937	118.354	101.111	111.365	108.039	102.591
124.168	116.783	99.02	110.068	107.138	100.531
118.766	113.12	97.708	108.695	114.173	102.82
116.096	108.558	106.299	107.062	120.735	125.603
114.051	104.773	114.143	104.926	123.878	135.552
112.708	103.385	116.798	102.637	124.29	135.964
111.03	102.377	115.898	102.057	123.329	131.951
109.076	101.569	111.976	119.194	120.643	126.03
107.383	100.394	108.527	131.661	118.507	118.705
105.674	98.898	106.208	134.82	116.889	116.111
104.163	97.357	104.651	132.836	115.409	114.631
102.667	95.938	103.232	127.358	113.822	113.013
101.279	94.626	101.416	119.148	112.037	110.801
100.47	93.603	99.387	114.723	110.038	108.222
112.525	94.061	97.357	112.54	108.069	105.521
128.136	108.329	95.373	111.32	106.208	103.186
133.187	118.675	93.603	109.55	110.45	101.157
132.134	119.941	99.905	107.337	118.003	99.921
128.731	117.836	108.436	104.712	122.337	120.308
125.099	113.914	112.205	102.332	123.573	135.384
119.514	109.153	112.098	104.376	122.932	137.505
115.989	105.979	108.878	122.627	120.506	134.102
113.242	104.575	105.307	133.98	118.019	128.166
111.289	103.461	103.079	136.59	116.035	119.789
109.443	102.484	101.721	133.996	114.356	116.325
107.673	101.279	100.592	128.014	112.739	114.417
106.055	99.86	99.203	120.033	110.999	112.8
104.193	98.379	97.693	115.852	109	110.648
102.652	96.808	96.182	113.792	107.016	108.024
101.126	95.465	94.58	112.052	105.078	105.353
99.692	94.381	93.252	109.992	108.726	102.927
99.31	97.067	98.044	106.818	116.02	100.76
114.478	111.93	108.573	103.446	120.018	99.036
127.312	119.56	114.234	100.516	121.193	106.269
130.41	119.621	115.73	108.558	120.399	130.226
128.38	116.722	113.975	125.404	117.744	137.994
124.977	112.556	110.068	133.767	115.501	137.658
120.949	107.2	107.657	134.24	113.609	132.836
115.959	104.544	106.147	130.226	112.083	126.518
113.303	102.942	105.109	123.07	110.587	119.056
111.152	101.676	103.903	115.989	108.817	116.126
109.656	100.516	102.301	112.571	106.879	114.234
108.069	99.066	100.531	110.877	104.972	112.205
106.696	97.449	98.822	109.626	103.217	109.763
105.231	95.816	97.189	108.176	108.664	106.757
104.041	94.336	99.31	106.116	115.791	103.812
102.728	93.039	110.847	103.812	119.331	101.325
101.584	92.001	118.461	102.011	120.247	99.081
100.592	97.021	121.315	114.463	119.392	98.364
105.536	110.953	120.628	129.204	116.828	120.75
122.764	116.218	117.53	134.865	114.677	135.155
130.532	115.516	114.509	134.24	113.136	136.895
130.989	112.342	112.601	129.692	111.869	133.523
127.953	107.703	111.396	121.605	110.328	127.754
124.306	103.11	110.206	116.371	108.802	119.438
118.888	101.325	108.71	113.38	106.986	115.455
115.76	100.195	106.94	111.762	105.048	113.242
113.685	99.264	105.033	110.099	104.544	111.228
112.205	98.181	103.339	107.901	111.93	109
110.602	96.731	102.927	105.414	118.309	106.238
108.924	95.16	113.471	102.713	121.284	103.583
107.138	93.649	122.597	101.431	121.681	101.019
105.597	92.184	126.549	118.187	120.43	98.578
104.056	90.887	126.656	131.569	117.652	96.731
102.713	89.956	124.565	135.689	115.44	107.795
101.279	98.837	120.979	134.179	113.944	128.334
100.287	111.32	118.69	129.006	112.434	133.202
108.909	114.066	117.195	120.735	110.801	131.325
125.862	112.571	115.867	115.608	108.909	125.984
132.164	109.031	114.372	112.312	106.879	118.156
131.813	104.163	112.663	109.595	104.88	112.8
128.609	100.653	110.709	107.52	106.36	110.938
124.992	99.509	108.817	105.231	114.097	109.702
119.529	98.959	107.169	102.851	119.285	108.115
116.31	98.501	114.448	100.623	121.238	105.841
114.036	97.815	124.443	101.737	120.949	103.354
112.251	96.884	129.509	119.957	118.721	100.821
110.251	95.648	130.226	132.622	116.126	98.563
108.085	94.488	128.517	136.239	114.112	96.655
105.933	93.405	124.702	134.652	112.647	101.63
103.781	92.443	122.2	129.753	110.999	125.13
102.103	91.772	120.414	121.589	109.275	133.202
100.577	102.026	119.041	116.767	107.352	132.454
99.219	115.379	117.53	114.021	105.323	127.541
98.334	118.232	115.73	112.052	103.369	120.369
112.144	117.027	113.807	108.588	104.59	113.242
126.366	113.456	111.777	105.613	112.479	110.801
130.318	108.924	109.992	102.652	117.759	109.366
128.853	105.063	112.861	100.211	119.819	107.596
125.496	103.644	123.207	105.521	119.423	105.292
121.818	102.728	129.54	123.176	117.195	102.5
116.554	101.981	131.188	133.751	114.509	99.89
113.517	100.867	129.769	135.918	112.373	97.403
111.213	99.432	125.954	133.492	110.618	95.404
109.565	97.83	123.253	127.846	108.939	95.068
107.734	96.457	121.345	120.14	107.077	118.675
106.162	95.16	119.941	115.989	105.139	132.592
104.651	94.091	118.354	114.021	103.095	134.072
103.034	93.557	116.584	112.525	101.08	130.593
101.569	105.887	114.616	110.663	100.638	124.443
100.317	118.37	112.586	108.42	108.054	115.943
99.341	120.735	110.725	105.674	114.28	112.22
100.714	119.087	110.114	103.232	116.905	110.419
118.339	115.531	119.514	109.122	117.057	108.71
129.204	111.106	127.052	126.213	115.409	106.559
131.035	107.276	129.662	135.842	112.632	103.797
128.838	105.658	128.716	137.322	110.679	101.141
125.328	104.636	125.298	134.225	108.924	98.563
120.628	103.705	122.063	128.044	107.505	96.304
116.355	102.515	120.002	120.567	105.841	94.519
114.265	100.989	118.461	116.401	104.041	111.976
112.724	99.387	116.966	114.829	102.057	131.188
111.243	98.013	115.257	113.136	100.119	134.606
109.382	96.609	113.334	111.213	101.492	132.302
107.657	95.617	111.35	109.031	109.168	126.488
106.055	95.678	109.321	106.421	114.219	118.629
104.315	109.962	107.596	104.27	116.111	112.968
102.82	120.628	113.624	110.786	115.775	110.709
101.462	122.032	122.337	127.892	113.578	108.893
100.302	119.835	126.289	137.597	111.091	106.681
105.918	116.111	126.213	138.924	109.275	104.178
123.955	111.488	123.527	134.392	107.871	101.172
131.63	108.222	119.835	127.266	106.528	98.364
132.103	106.757	117.607	119.102	105.063	95.755
129.067	105.582	115.974	114.738	103.186	93.939
125.496	104.544	114.753	112.586	101.386	103.125
120.201	103.232	113.105	111.671	100.577	126.457
116.6	101.752	111.274	110.419	107.718	132.561
114.326	100.287	109.397	109.061	114.143	131.386
112.51	98.746	107.474	107.383	117.118	126.106
110.831	97.311	105.735	105.49	117.424	118.888
108.924	96.243	109.092	110.679	116.096	111.838
107.138	97.037	119.011	127.999	113.319	109.153
104.895	111.747	124.611	138.131	111.213	107.306
102.744	120.933	125.969	139.901	109.626	105.109
101.035	121.681	124.367	136.864	108.161	102.622
99.478	119.041	120.72	131.157	106.528	99.89
98.532	114.875	118.522	123.527	104.697	97.189
110.206	109.595	117.073	118.873	102.622	94.595
125.893	106.696	116.004	116.386	100.623	92.382
130.669	104.895	114.616	114.936	102.271	93.405
129.662	103.644	112.937	112.952	110.251	116.645
126.305	102.347	111.06	110.389	115.745	127.556
122.581	100.958	109.214	106.696	117.866	127.724
117.103	99.264	107.459	103.705	117.713	123.65
114.005	97.555	109.046	109.977	115.638	116.767
111.61	95.938	119.896	125.908	112.968	108.71
109.901	94.488	127.129	134.377	111.06	105.735
108.161	93.359	129.387	135.918	109.336	104.315
106.62	94.534	128.533	133.019	107.81	102.835
104.987	108.512	125.313	127.678	106.025	100.989
103.324	116.874	122.276	120.247	104.071	98.669
101.767	117.118	120.277	116.386	102.057	96.289
100.317	114.417	118.766	114.692	100.134	94.03
98.959	110.175	117.271	112.891	100.577	92.016
100.409	105.109	115.623	111.091	108.603	91.879
117.713	102.683	113.67	109.153	114.478	114.738
127.999	101.447	111.579	106.238	116.951	127.312
129.891	100.455	109.672	104.27	116.92	127.846
127.632	99.417	108.726	114.57	115.135	123.894
124.443	98.028	118.568	130.181	112.388	117.027
119.407	96.457	127.693	137.673	110.313	108.741
115.653	94.961	131.646	138.039	108.634	105.49
113.624	93.512	131.6	134.163	106.971	104.056
112.296	92.214	129.601	128.121	105.185	102.606
110.908	91.162	125.832	121.162	103.247	100.485
109.153	94.778	123.222	116.706	101.172	97.891
107.337	108.451	121.422	115.516	98.99	95.144
105.78	114.845	119.789	114.433	97.677	92.642
104.239	114.478	118.003	113.212	104.3	90.582
102.652	111.579	116.096	111.06	111.213	89.498
101.264	107.474	113.929	108.436	114.204	111.793
100.195	102.927	111.716	106.192	114.646	127.617
105.796	101.447	109.794	113.441	113.38	129.28
123.711	101.019	115.806	130.074	110.465	126.228
131.264	100.653	126.03	139.123	108.222	120.033
131.6	99.814	131.539	139.169	106.452	111.167
128.38	98.654	132.439	132.79	104.895	106.894
124.672	97.174	130.883	124.947	103.278	105.094
119.148	95.862	126.991	117.805	101.416	103.659
115.943	94.626	124.138	114.997	99.402	101.63
113.731	93.649	121.864	113.303	97.433	99.036
112.037	92.733	120.186	112.495	97.342	96.365
110.389	98.593	118.324	111.121	104.56	93.664
108.481	113.242	116.386	109.611	110.206	91.467
106.681	118.507	114.112	107.352	112.678	89.758
104.926	118.064	111.9	105.384	112.693	108.085
103.125	114.89	109.733	111.838	110.648	127.144
101.096	110.77	111.243	128.517	108.039	130.165
99.387	106.055	121.803	137.963	105.964	127.785
98.105	104.27	128.762	139.855	104.438	121.712
105.643	103.232	130.806	136.437	103.064	113.181
123.421	102.393	129.601	130.913	101.355	107.84
130.181	101.37	125.969	123.375	99.585	105.826
129.906	99.875	122.536	119.239	97.632	104.27
126.824	98.242	120.231	117.179	95.785	102.21
123.268	96.914	118.476	115.76	100.424	99.631
117.713	95.526	116.523	113.761	107.718	96.884
114.417	94.32	114.539	111.243	111.655	94.229
111.961	93.451	112.312	108.405	112.769	91.97
110.023	99.951	110.038	105.231	111.976	90.063
108.405	115.028	107.825	109.702	109.382	100.317
106.726	120.186	106.253	126.244	107.261	123.497
104.926	119.667	114.89	135.43	105.796	129.311
103.186	116.6	123.573	137.872	104.499	127.983
101.66	112.373	127.007	135.338	103.156	122.459
100.15	107.688	126.442	130.684	101.447	114.295
98.807	105.658	123.405	123.329	99.707	107.627
98.151	104.346	119.362	119.255	97.815	105.048
112.815	103.461	116.859	117.378	98.975	103.522
125.725	102.301	115.028	115.76	106.894	101.721
128.777	100.989	113.334	113.929	112.403	99.341
127.083	99.356	111.32	111.869	114.738	96.609
123.787	97.784	109.092	109.458	114.616	93.786
119.514	96.38	106.711	106.833	112.663	91.39
115.074	95.144	104.376	113.761	110.19	89.483
113.105	94.244	102.332	129.006	108.252	92.627
111.518	102.606	107.123	137.048	106.711	117.012
110.206	116.951	116.874	138.726	105.201	126.549
108.603	120.811	121.605	135.918	103.537	125.694
107.016	119.789	121.956	129.586	101.737	120.888
105.368	116.325	119.407	122.185	99.844	112.952
103.705	112.052	115.165	117.805	97.983	105.277
102.271	107.657	112.495	115.623	99.615	102.423
100.928	105.643	110.633	113.868	107.627	100.943
99.783	104.483	109.046	111.854	113.059	99.203
104.193	103.598	107.23	109.55	115.287	97.067
122.413	102.347	105.277	106.91	115.211	94.442
130.394	100.943	103.034	104.605	113.059	91.772
131.005	99.249	100.836	114.234	110.679	89.315
127.968	97.708	98.807	127.922	108.649	87.347
124.123	96.319	100.836	134.377	107.123	85.79
118.675	95.129	110.587	133.996	105.628	104.773
115.257	94.122	116.035	129.952	103.919	120.628
113.075	102.179	117.027	122.932	102.149	121.925
111.518	116.188	114.86	116.828	100.226	118.614
109.87	119.972	110.663	113.67	98.334	112.205
108.024	118.782	107.901	112.342	97.021	103.369
106.253	114.997	106.009	111.014	103.598	99.936
104.544	110.206	104.666	109.275	110.816	98.303
102.851	105.567	103.247	107.016	114.402	97.326
101.37	103.476	101.416	104.514	115.18	95.633
99.951	102.164	99.676	102.332	114.005	93.542
99.02	100.974	97.83	112.067	111.243	91.299
109	99.783	96.121	126.732	109.031	89.102
125.542	98.227	97.006	133.889	107.306	87.392
130.928	96.625	107.581	134.27	105.719	86.034
130.074	94.931	114.799	129.906	104.071	99.768
126.564	93.512	117.256	121.437	102.118	119.331
122.856	92.062	116.172	114.066	100.058	122.49
117.317	91.238	112.403	109.87	98.089	120.155
114.188	101.416	109.351	107.718	96.472	114.433
111.655	113.38	107.505	106.162	102.118	105.307
109.824	115.44	106.177	104.605	109.199	101.141
108.024	113.517	104.788	102.545	112.693	99.417
106.086	109.641	103.034	100.333	113.395	98.547
104.499	104.499	101.126	98.425	112.251	96.93
102.881	101.05	99.249	108.97	109.412	94.778
101.264	99.753	97.342	123.863	107.352	92.352
99.738	98.837	96.762	130.883	105.674	89.987
98.41	97.967	107.489	131.6	104.193	88.049
97.464	96.808	116.462	127.861	102.744	86.309
110.541	95.343	120.247	120.247	100.958	98.273
124.977	93.817	120.125	114.417	99.173	120.75
128.868	92.352	117.591	111.274	97.235	125.893
127.525	90.948	113.792	109.702	95.923	124.504
124.153	89.91	111.472	108.268	102.21	119.117
120.231	90.475	109.824	106.406	108.954	110.923
115.058	103.461	108.451	104.117	112.327	104.956
112.769	112.876	106.757	101.462	113.013	102.82
111.091	113.395	104.819	99.051	111.762	101.614
109.977	111.289	102.835	110.145	108.97	100.058
108.726	107.398	100.745	123.268	106.986	98.013
107.413	102.561	99.219	129.036	105.368	95.373
105.826	100.668	108.359	128.838	104.071	93.008
104.254	100.073	118.446	124.809	102.652	90.795
102.881	99.692	123.054	117.53	101.004	89.04
101.538	99.005	123.695	112.525	99.28	94.519
100.455	97.952	121.742	110.404	97.449	119.621
104.041	96.579	117.668	109.473	97.571	128.472
122.169	95.144	115.119	108.222	105.155	128.365
130.684	93.893	113.227	106.33	111.457	124.046
131.569	92.733	111.762	104.026	114.402	116.935
128.67	91.864	110.084	101.752	114.845	109.199
125.038	94.183	108.146	99.738	113.38	106.345
119.835	108.985	105.948	113.212	110.801	104.956
116.233	117.286	103.827	126.457	108.954	103.385
114.097	117.79	101.904	132.149	107.474	101.248
112.296	115.318	108.1	130.776	106.055	98.715
110.648	111.259	118.644	124.763	104.575	96.136
108.771	106.314	124.046	115.562	102.744	93.832
106.971	103.842	125.191	109.931	100.851	91.894
105.277	102.698	123.421	107.291	99.036	92.413
103.705	101.935	119.423	106.421	99.234	116.111
102.225	100.989	116.569	105.658	106.925	128.792
100.851	99.692	114.463	104.407	113.212	129.723
99.707	98.166	112.922	102.561	116.081	125.862
102.149	96.64	111.274	100.394	116.432	119.102
121.101	95.282	109.244	98.654	114.814	110.831
130.989	94.091	107.184	111.457	112.205	107.718
132.607	93.161	104.941	125.42	110.175	106.101
130.12	98.761	102.988	131.859	108.619	104.468
126.656	113.838	105.735	132.317	107.184	102.652
121.94	119.697	116.477	128.334	105.597	100.18
117.164	119.438	122.78	120.72	103.69	97.54
114.219	116.371	124.443	115.119	101.767	94.961
111.9	112.312	123.009	112.052	99.89	92.764
109.916	107.474	118.95	110.465	99.478	91.299
108.054	105.445	115.867	108.832	106.849	111.457
106.391	104.239	113.731	106.818	113.12	126.824
104.499	103.278	112.067	104.071	115.959	128.548
102.866	102.21	110.313	100.165	116.218	125.16
101.248	100.913	108.283	97.388	114.646	118.644
99.799	99.31	106.07	110.419	111.991	110.175
98.593	97.769	103.842	124.016	109.916	106.986
104.132	96.472	101.798	130.532	108.39	105.414
121.971	95.266	101.676	130.883	106.894	103.934
129.265	94.229	111.716	127.159	105.353	102.225
129.631	99.341	119.087	119.987	103.568	99.829
126.747	114.539	121.467	114.86	101.614	97.204
123.222	120.857	120.46	112.388	99.646	94.931
117.866	120.842	116.752	111.137	98.547	92.977
114.326	117.698	113.41	109.611	105.368	91.253
111.777	113.746	111.198	107.566	111.961	100.989
109.87	108.924	109.611	105.048	115.089	121.483
108.268	106.757	108.039	102.515	115.318	126.259
106.757	105.536	106.284	100.745	113.853	124.443
105.17	104.575	104.209	115.241	110.923	119.117
103.766	103.522	102.194	128.075	108.817	110.465
102.377	102.118	100.073	133.477	107.138	106.131
101.264	100.546	98.898	131.325	105.628	104.666
100.211	99.036	107.428	125.053	104.026	103.614
99.585	97.723	115.15	115.867	102.286	102.24
111.61	96.35	117.988	110.389	100.409	100.333
126.427	95.404	117.225	108.069	98.486	98.135
130.7	98.791	113.715	107.306	97.479	96.136
129.677	113.792	110.404	106.62	104.071	94.564
126.213	120.826	108.298	105.353	110.694	93.252
122.185	120.659	107.047	103.324	113.838	97.494
